id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1397333510214627329,1397333510214627329,2021-05-25 19:27:24 Eastern Daylight Time,2021-05-25,19:27:24,-0400,107210947,andrewklavan,Andrew Klavan,,"Has anyone seen this documentary @uncletomdoc? It's incredibly good — riveting, moving, maddening... occasionally funny. I wish I could get every liberal of good will to watch it. Not holding my breath. It's free on Amazon Prime.",en,"[{'screen_name': 'uncletomdoc', 'name': 'uncle tom', 'id': '1204159686221664256'}]",[],[],28,35,240,[],[],https://twitter.com/andrewklavan/status/1397333510214627329,False,,0,,,,,,,,[],,,,
1397177243034693633,1397177243034693633,2021-05-25 09:06:27 Eastern Daylight Time,2021-05-25,09:06:27,-0400,107210947,andrewklavan,Andrew Klavan,,I can no longer tell whether the @nytimes is printing dishonest nonsense or printing parodies of dishonest nonsense to satirize the dishonest nonsense printed in outlets like the New York Times. #formernewspaper,en,"[{'screen_name': 'nytimes', 'name': 'the new york times', 'id': '807095'}]",[],[],33,111,499,['formernewspaper'],[],https://twitter.com/andrewklavan/status/1397177243034693633,False,https://twitter.com/redsteeze/status/1397066705466052609,0,,,,,,,,[],,,,
1397156539446738954,1397156539446738954,2021-05-25 07:44:11 Eastern Daylight Time,2021-05-25,07:44:11,-0400,107210947,andrewklavan,Andrew Klavan,,Yup.,und,[],[],[],8,20,245,[],[],https://twitter.com/andrewklavan/status/1397156539446738954,False,https://twitter.com/a1nicolek/status/1396953363703607297,0,,,,,,,,[],,,,
1397146862738681859,1397146862738681859,2021-05-25 07:05:44 Eastern Daylight Time,2021-05-25,07:05:44,-0400,107210947,andrewklavan,Andrew Klavan,,"""Why ain’t nobody mad about a 10-year-old fighting for his life?” @HMDatMI details the BLM-Defund-the-Police murder spree slaughtering our children. The Biden admin, big biz, churches, the academy, &amp; media all signed on to this death-dealing garbage.  https://t.co/WHphNd7ssA",en,"[{'screen_name': 'hmdatmi', 'name': 'heather mac donald', 'id': '3093242123'}]",['https://www.wsj.com/articles/a-year-after-george-floyds-murder-its-open-season-in-minneapolis-11621893383?reflink=desktopwebshare_twitter'],[],7,25,84,[],[],https://twitter.com/andrewklavan/status/1397146862738681859,False,,0,,,,,,,,[],,,,
1396948969260044294,1396948969260044294,2021-05-24 17:59:22 Eastern Daylight Time,2021-05-24,17:59:22,-0400,107210947,andrewklavan,Andrew Klavan,,"It took years of hard work and dedication, but I finally closed on a house.  https://t.co/nYlPnwei9O",en,[],[],['https://pbs.twimg.com/media/E2L1lGUWEAMXOVW.png'],29,20,576,[],[],https://twitter.com/andrewklavan/status/1396948969260044294,False,https://twitter.com/michaeljknowles/status/1396945689800847367,1,https://pbs.twimg.com/media/E2L1lGUWEAMXOVW.png,,,,,,,[],,,,
1396828983233220612,1396828983233220612,2021-05-24 10:02:36 Eastern Daylight Time,2021-05-24,10:02:36,-0400,107210947,andrewklavan,Andrew Klavan,,I'm prepared to bet that mine is better.  https://t.co/ZFOkXlUzIR via @nypost,en,"[{'screen_name': 'nypost', 'name': 'new york post', 'id': '17469289'}]",['https://nypost.com/2021/05/22/professor-urges-steinbeck-estate-to-publish-secret-werewolf-novel/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons'],[],6,5,47,[],[],https://twitter.com/andrewklavan/status/1396828983233220612,False,,0,,,,,,,,[],,,,
1396795118125035522,1396795118125035522,2021-05-24 07:48:02 Eastern Daylight Time,2021-05-24,07:48:02,-0400,107210947,andrewklavan,Andrew Klavan,,Really well written piece by @karol on the personal cost of a government — and a city's — failure to deal rationally with this pandemic.   https://t.co/nrvO1sXdjO,en,"[{'screen_name': 'karol', 'name': 'karol markowicz', 'id': '17847906'}]",['https://www.city-journal.org/a-lifelong-new-yorker-wonders-if-the-city-can-still-be-home#.YKuSE_znxto.twitter'],[],3,12,71,[],[],https://twitter.com/andrewklavan/status/1396795118125035522,False,,0,,,,,,,,[],,,,
1395902322191044608,1395902322191044608,2021-05-21 20:40:22 Eastern Daylight Time,2021-05-21,20:40:22,-0400,107210947,andrewklavan,Andrew Klavan,,On masks and the beauty of women’s faces. Jordan Peterson joins me.   https://t.co/vA76XpYcjB,en,[],['https://podcasts.apple.com/us/podcast/the-andrew-klavan-show/id1045171376#episodeGuid=d409b864-ba8a-11eb-a28a-7b7aa09aed99'],[],13,30,165,[],[],https://twitter.com/andrewklavan/status/1395902322191044608,False,,0,,,,,,,,[],,,,
1395781494795292674,1395781494795292674,2021-05-21 12:40:15 Eastern Daylight Time,2021-05-21,12:40:15,-0400,107210947,andrewklavan,Andrew Klavan,,"That's fair, but at least they should give her the Walter Duranty Award for Journalistic Integrity.",en,[],[],[],7,18,79,[],[],https://twitter.com/andrewklavan/status/1395781494795292674,False,https://twitter.com/campusreform/status/1395779052779233288,0,,,,,,,,[],,,,
1395722429411086343,1395722429411086343,2021-05-21 08:45:33 Eastern Daylight Time,2021-05-21,08:45:33,-0400,107210947,andrewklavan,Andrew Klavan,,"Whenever I point out @TheDemocrats are the party of racism, the left points to some Republican who said a dumb thing. Misses the point. The left's whole philosophy is racism. They judge words and actions on the basis of race. They think racism can fight racism. Shame on them.",en,"[{'screen_name': 'thedemocrats', 'name': 'the democrats', 'id': '14377605'}]",[],[],167,695,3429,[],[],https://twitter.com/andrewklavan/status/1395722429411086343,False,,0,,,,,,,,[],,,,
