id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1397336613454237696,1397336613454237696,2021-05-25 23:39:44 UTC,2021-05-25,23:39:44,+0000,17995040,benshapiro,Ben Shapiro,,Cheerleading the mob will not save you  https://t.co/69ddmIflad,en,[],['https://www.mediaite.com/entertainment/seth-rogen-wants-comedians-to-stop-complaining-about-cancel-culture-if-your-joke-aged-terribly-accept-it/'],[],316,216,2305,[],[],https://twitter.com/benshapiro/status/1397336613454237696,False,,0,,,,,,,,[],,,,
1397334956964290561,1397334956964290561,2021-05-25 23:33:09 UTC,2021-05-25,23:33:09,+0000,17995040,benshapiro,Ben Shapiro,,"Actually, I said on my show that she shouldn't have been fired. She obviously isn't interested in facts, which actually makes her perfect for the AP.",en,[],[],[],58,128,1482,[],[],https://twitter.com/benshapiro/status/1397334956964290561,False,https://twitter.com/ighaworth/status/1397287097611046917,0,,,,,,,,[],,,,
1397187409440350225,1397187409440350225,2021-05-25 13:46:51 UTC,2021-05-25,13:46:51,+0000,17995040,benshapiro,Ben Shapiro,,"Taiwan is a country. Hong Kong should be free. If you are unwilling to say these things because it might hurt your bottom line, you are a pathetic coward. cc @JohnCena @KingJames",en,"[{'screen_name': 'johncena', 'name': 'john cena', 'id': '141664648'}, {'screen_name': 'kingjames', 'name': 'lebron james', 'id': '23083404'}]",[],[],900,6030,33503,[],[],https://twitter.com/benshapiro/status/1397187409440350225,False,,0,,,,,,,,[],,,,
1397185840439308294,1397185840439308294,2021-05-25 13:40:37 UTC,2021-05-25,13:40:37,+0000,17995040,benshapiro,Ben Shapiro,,Oh man this is the big break Ismail Haniyeh has been waiting for,en,[],[],[],33,33,453,[],[],https://twitter.com/benshapiro/status/1397185840439308294,False,https://twitter.com/PatrickKingsley/status/1392451494876692482,0,,,,,,,,[],,,,
1397176327590096898,1397176327590096898,2021-05-25 13:02:49 UTC,2021-05-25,13:02:49,+0000,17995040,benshapiro,Ben Shapiro,,"The West's theory was that ""opening"" China to capitalism would undermine their authoritarianism. Instead, it strengthened their authoritarianism and undermined the West's willingness to fight it.",en,[],[],[],229,484,3187,[],[],https://twitter.com/benshapiro/status/1397176327590096898,False,https://twitter.com/JoeXu/status/1396910262494457856,0,,,,,,,,[],,,,
1397174976369897473,1397174976369897473,2021-05-25 12:57:27 UTC,2021-05-25,12:57:27,+0000,17995040,benshapiro,Ben Shapiro,,You see a barely alive person waged in an existential war with his teleprompter. The Washington Post sees a University of Florida linebacker.  https://t.co/nhA3u9QVOz,en,[],['https://www.washingtonpost.com/politics/biden-daily-routine-gatorade/2021/05/23/b6f608c2-b40e-11eb-a3b5-f994536fe84a_story.html'],[],207,305,2638,[],[],https://twitter.com/benshapiro/status/1397174976369897473,False,,0,,,,,,,,[],,,,
1397173200824512515,1397173200824512515,2021-05-25 12:50:23 UTC,2021-05-25,12:50:23,+0000,17995040,benshapiro,Ben Shapiro,,"The West can lose to China by default. All it takes is a West unsure of its own values, corporations leveraging governments because they're more addicted to profit than free market values, and social media willing to shut down debate on these issues.",en,[],[],[],222,837,5769,[],[],https://twitter.com/benshapiro/status/1397173200824512515,False,,0,,,,,,,,[],,,,
1397162152784502788,1397161868695846914,2021-05-25 12:06:29 UTC,2021-05-25,12:06:29,+0000,17995040,benshapiro,Ben Shapiro,,I've also noticed that the media attention on MTG's bizarrely nutso Holocaust analogy are completely silent by the Squad's de facto support for genocidal anti-Jewish terrorist group Hamas.,en,[],[],[],955,336,3761,[],[],https://twitter.com/benshapiro/status/1397162152784502788,False,,0,,,,,,,,[],,,,
1397161868695846914,1397161868695846914,2021-05-25 12:05:22 UTC,2021-05-25,12:05:22,+0000,17995040,benshapiro,Ben Shapiro,,"This is demented nonsense. It is nothing like the Holocaust, and any comparison thereto is both insulting and insane.",en,[],[],[],1657,1414,14239,[],[],https://twitter.com/benshapiro/status/1397161868695846914,False,https://twitter.com/mtgreenee/status/1397150992341377027,0,,,,,,,,[],,,,
1397144659923714052,1397143895990022153,2021-05-25 10:56:59 UTC,2021-05-25,10:56:59,+0000,17995040,benshapiro,Ben Shapiro,,"""I mean sure, it's bad that criminals who want to destroy Israel are beating Jews in the streets, but the REAL problem is that they're giving aid and comfort to pro-Israel advocates!""",en,[],[],[],71,189,2331,[],[],https://twitter.com/benshapiro/status/1397144659923714052,False,,0,,,,,,,,[],,,,
