id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1385724889965809665,1385724889965809665,2021-04-23 18:38:53 Eastern Daylight Time,2021-04-23,18:38:53,-0400,27195114,drake,Drizzy,,"It’s the biggest Ultimate Madness Tournament ever, I ’m putting up $100k to the winner so someone go get that. Starts this Saturday at 12p PT / 3p ET the first round of #UltimateMadness3 for free on @caffeine  https://t.co/aY4lizGqTv",en,"[{'screen_name': 'caffeine', 'name': 'caffeine', 'id': '763109536957730816'}]",[],[],2710,1011,6578,['ultimatemadness3'],[],https://twitter.com/Drake/status/1385724889965809665,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1385724816796397575/pu/img/f_d_Uv40-EZoupQ4.jpg,,,,,,,[],,,,
1375962331927093254,1375962331927093254,2021-03-27 20:05:58 Eastern Daylight Time,2021-03-27,20:05:58,-0400,27195114,drake,Drizzy,,Tune in!,fr,[],[],[],1777,794,9299,[],[],https://twitter.com/Drake/status/1375962331927093254,False,https://twitter.com/caffeine/status/1375961113129492481,0,,,,,,,,[],,,,
1370579315583164419,1370579315583164419,2021-03-12 22:35:47 Eastern Standard Time,2021-03-12,22:35:47,-0400,27195114,drake,Drizzy,,Fry Yiy  https://t.co/QXlDN8OiwW  https://t.co/iLot6uS4se,tr,[],['http://player.siriusxm.com/sound42'],['https://pbs.twimg.com/media/EwVGn64UUAExr_1.jpg'],1393,1244,10223,[],[],https://twitter.com/Drake/status/1370579315583164419,False,,1,https://pbs.twimg.com/media/EwVGn64UUAExr_1.jpg,,,,,,,[],,,,
1367707967659773953,1367707967659773953,2021-03-05 00:26:04 Eastern Standard Time,2021-03-05,00:26:04,-0400,27195114,drake,Drizzy,,What’s Next (Official Video)  https://t.co/hkAaTC2C4l,en,[],['https://youtu.be/7EUVJaKJtBY'],[],1187,7855,32123,[],[],https://twitter.com/Drake/status/1367707967659773953,False,,0,,,,,,,,[],,,,
1367702233853259783,1367702233853259783,2021-03-05 00:03:17 Eastern Standard Time,2021-03-05,00:03:17,-0400,27195114,drake,Drizzy,,SCARY HOURS  https://t.co/kDM7vuuq5e  https://t.co/8Z43SdI5w7,en,[],['https://drake.lnk.to/scaryhours2'],"['https://pbs.twimg.com/media/EvsN7tQU8AETymL.jpg', 'https://pbs.twimg.com/media/EvsN7tOVEAE29CL.jpg']",2077,38940,154760,[],[],https://twitter.com/Drake/status/1367702233853259783,False,,1,https://pbs.twimg.com/media/EvsN7tQU8AETymL.jpg,,,,,,,[],,,,
1367659854572097536,1367659854572097536,2021-03-04 21:14:53 Eastern Standard Time,2021-03-04,21:14:53,-0400,27195114,drake,Drizzy,,Going live tonight at 10:30pm EST with the return of OVO Sound Radio and the launch of our 24 hour station SOUND 42 a new experience on @SIRIUSXM 🧨    https://t.co/QXlDN8OiwW  https://t.co/gYPut193tB,en,"[{'screen_name': 'siriusxm', 'name': 'siriusxm', 'id': '189258194'}]",['http://player.siriusxm.com/sound42'],['https://pbs.twimg.com/media/EvrnY7zVIAQ-faP.jpg'],525,2895,13116,[],[],https://twitter.com/Drake/status/1367659854572097536,False,,1,https://pbs.twimg.com/media/EvrnY7zVIAQ-faP.jpg,,,,,,,[],,,,
1363975832515923969,1363975832515923969,2021-02-22 17:15:54 Eastern Standard Time,2021-02-22,17:15:54,-0400,27195114,drake,Drizzy,,Congrats on 20 years!,en,[],[],[],1009,1496,23191,[],[],https://twitter.com/Drake/status/1363975832515923969,False,https://twitter.com/ajayvirmani1/status/1363967339759296513,0,,,,,,,,[],,,,
1358577989923991555,1358577989923991555,2021-02-07 19:46:48 Eastern Standard Time,2021-02-07,19:46:48,-0400,27195114,drake,Drizzy,,Like a good neighbor @JakeStateFarm  #ad  https://t.co/DOHI4TIeuu,en,"[{'screen_name': 'jakestatefarm', 'name': 'jake from state farm', 'id': '1209105888'}]",[],[],1042,6318,36511,['ad'],[],https://twitter.com/Drake/status/1358577989923991555,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1358577953236426752/pu/img/heJtz6VDRwWdDyCJ.jpg,,,,,,,[],,,,
1294124122843172864,1294124122843172864,2020-08-14 00:10:09 Eastern Daylight Time,2020-08-14,00:10:09,-0400,27195114,drake,Drizzy,,Laugh now Cry later (Official Video)  https://t.co/reMRBDT5nj,en,[],['https://youtu.be/JFm7YDVlqnI'],[],3507,18306,69319,[],[],https://twitter.com/Drake/status/1294124122843172864,False,,0,,,,,,,,[],,,,
1293948210491187200,1293948210491187200,2020-08-13 12:31:08 Eastern Daylight Time,2020-08-13,12:31:08,-0400,27195114,drake,Drizzy,,"Congrats to Dreamcrew, Forest Hill, cast and crew. Spree the movie is now available for pre-order!   https://t.co/zaXnX14Cf9  https://t.co/CqWXUJFLC8",en,[],['https://itunes.apple.com/us/movie/spree/id1524424649'],[],444,895,6763,[],[],https://twitter.com/Drake/status/1293948210491187200,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1293948162160246790/pu/img/vFWoafwI3pGa0wVc.jpg,,,,,,,[],,,,
1256071244736155649,1256071244736155649,2020-05-01 00:01:36 Eastern Daylight Time,2020-05-01,00:01:36,-0400,27195114,drake,Drizzy,,DARK LANE DEMO TAPES  https://t.co/nLLgCmPlN1  https://t.co/9uqYhDWxlc,lt,[],['http://Drake.lnk.to/DLDT'],['https://pbs.twimg.com/media/EW52I4OU0AEkWKU.jpg'],2812,43195,135190,[],[],https://twitter.com/Drake/status/1256071244736155649,False,,1,https://pbs.twimg.com/media/EW52I4OU0AEkWKU.jpg,,,,,,,[],,,,
1245928743681417216,1245928743681417216,2020-04-03 00:18:55 Eastern Daylight Time,2020-04-03,00:18:55,-0400,27195114,drake,Drizzy,,TOOSIE SLIDE (official video)  https://t.co/CKhTIXdVT1,en,[],['https://youtu.be/xWggTb45brM'],[],1283,10935,36682,[],[],https://twitter.com/Drake/status/1245928743681417216,False,,0,,,,,,,,[],,,,
1245924042592276480,1245924042592276480,2020-04-03 00:00:14 Eastern Daylight Time,2020-04-03,00:00:14,-0400,27195114,drake,Drizzy,,TOOSIE SLIDE  https://t.co/JTDrEtJsjX  https://t.co/JgDRAUM2SG,en,[],['https://drake.lnk.to/ToosieSlide'],['https://pbs.twimg.com/media/EUppTurUwAUJTVB.jpg'],1422,20910,73639,[],[],https://twitter.com/Drake/status/1245924042592276480,False,,1,https://pbs.twimg.com/media/EUppTurUwAUJTVB.jpg,,,,,,,[],,,,
