id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1393198785984045071,1393198785984045071,2021-05-14 09:37:29 Eastern Daylight Time,2021-05-14,09:37:29,-0400,101311381,iamsrk,Shah Rukh Khan,,"Eid Mubarak to everyone around the world. May Allah shower each one of us with health &amp; give us strength &amp; means to be compassionate to all those who need our help in our country, India. As always together we will conquer all! Lov U.  https://t.co/jdj9Nlj8ha",en,[],[],['https://pbs.twimg.com/media/E1Wi5zCUcAEtcdH.jpg'],7202,11548,139241,[],[],https://twitter.com/iamsrk/status/1393198785984045071,False,,1,https://pbs.twimg.com/media/E1Wi5zCUcAEtcdH.jpg,,,,,,,[],,,,
1385839958435319812,1385839958435319812,2021-04-24 02:16:08 Eastern Daylight Time,2021-04-24,02:16:08,-0400,101311381,iamsrk,Shah Rukh Khan,,"It brings me great joy to welcome MPL as KKR's principal sponsor! It's been great to see you grow alongside the @KKRiders . Ab akal lagane ki baari meri hain, let me check out these new games you have on your app    @PlayMPL    https://t.co/ZTtt7Rhpm5",en,"[{'screen_name': 'kkriders', 'name': 'kolkataknightriders', 'id': '23592970'}, {'screen_name': 'plaympl', 'name': 'mobile premier league', 'id': '1025334062100045824'}]",['https://www.youtube.com/watch?v=VwC36U-QREQ'],[],3368,3172,29562,[],[],https://twitter.com/iamsrk/status/1385839958435319812,False,,0,,,,,,,,[],,,,
1384935820956774400,1384935820956774400,2021-04-21 14:23:25 Eastern Daylight Time,2021-04-21,14:23:25,-0400,101311381,iamsrk,Shah Rukh Khan,,Coulda...woulda...shoulda can take a backseat tonight...@KKRiders was quite awesome I feel. ( oops if we can forget the batting power play!!) well done boys...@Russell12A @patcummins30 @DineshKarthik try and make this a habit...we will be back!!  https://t.co/B1wGBe14n3,en,"[{'screen_name': 'kkriders', 'name': 'kolkataknightriders', 'id': '23592970'}, {'screen_name': 'russell12a', 'name': 'andre russell', 'id': '369132642'}, {'screen_name': 'patcummins30', 'name': 'pat cummins', 'id': '552632832'}, {'screen_name': 'dineshkarthik', 'name': 'dk', 'id': '138002210'}]",[],['https://pbs.twimg.com/media/EzhHx86VEAIG4u6.jpg'],3403,8604,91842,[],[],https://twitter.com/iamsrk/status/1384935820956774400,False,,1,https://pbs.twimg.com/media/EzhHx86VEAIG4u6.jpg,,,,,,,[],,,,
1382028536949600259,1382028536949600259,2021-04-13 13:50:54 Eastern Daylight Time,2021-04-13,13:50:54,-0400,101311381,iamsrk,Shah Rukh Khan,,Disappointing performance. to say the least @KKRiders  apologies to all the fans!,en,"[{'screen_name': 'kkriders', 'name': 'kolkataknightriders', 'id': '23592970'}]",[],[],9736,11575,127102,[],[],https://twitter.com/iamsrk/status/1382028536949600259,False,,0,,,,,,,,[],,,,
1381301821256261636,1381301821256261636,2021-04-11 13:43:12 Eastern Daylight Time,2021-04-11,13:43:12,-0400,101311381,iamsrk,Shah Rukh Khan,,Good to hav our 100th IPL match win. Well done boys...@KKRiders  @prasidh43 @DineshKarthik @NitishRana_27 #Rahul @Russell12A @harbhajan_singh ( good to see u even if briefly )@Sah75official @patcummins30 actually all were so good to watch.,en,"[{'screen_name': 'kkriders', 'name': 'kolkataknightriders', 'id': '23592970'}, {'screen_name': 'prasidh43', 'name': 'prasidh krishna', 'id': '593483131'}, {'screen_name': 'dineshkarthik', 'name': 'dk', 'id': '138002210'}, {'screen_name': 'nitishrana_27', 'name': 'nitish rana', 'id': '858207125465513984'}, {'screen_name': 'russell12a', 'name': 'andre russell', 'id': '369132642'}, {'screen_name': 'harbhajan_singh', 'name': 'harbhajan turbanator', 'id': '92945681'}, {'screen_name': 'sah75official', 'name': 'shakib al hasan', 'id': '150429478'}, {'screen_name': 'patcummins30', 'name': 'pat cummins', 'id': '552632832'}]",[],[],2979,7694,76843,['rahul'],[],https://twitter.com/iamsrk/status/1381301821256261636,False,,0,,,,,,,,[],,,,
1380036194264772609,1380036194264772609,2021-04-08 01:54:03 Eastern Daylight Time,2021-04-08,01:54:03,-0400,101311381,iamsrk,Shah Rukh Khan,,My condolences to you and the family my friend. May her soul rest in peace and May God give you strength to deal with your loss.,en,[],[],[],1097,3069,27267,[],[],https://twitter.com/iamsrk/status/1380036194264772609,False,https://twitter.com/FareedZakaria/status/1379508107928342533,0,,,,,,,,[],,,,
1377819439609966593,1377819439609966593,2021-04-01 23:05:27 Eastern Daylight Time,2021-04-01,23:05:27,-0400,101311381,iamsrk,Shah Rukh Khan,,"Can't wait to meet these lovely women in person soon. Much love to my team at @MeerFoundation for bringing a small part of the family together to catch up &amp; chat. Until we meet again.... In the meantime, stay safe &amp; love you all!",en,"[{'screen_name': 'meerfoundation', 'name': 'meer foundation', 'id': '2421865879'}]",[],[],1554,4424,30337,[],[],https://twitter.com/iamsrk/status/1377819439609966593,False,https://twitter.com/MeerFoundation/status/1377592217133453326,0,,,,,,,,[],,,,
1377189688272773120,1377189688272773120,2021-03-31 05:23:03 Eastern Daylight Time,2021-03-31,05:23:03,-0400,101311381,iamsrk,Shah Rukh Khan,,"Now I should go otherwise it will seem I am not interested in doing nothing. Thk u all for ur time &amp; patience and also don’t get disappointed for no reply. It’s a bit selfish on my part but I do this for me, and have to say I had loads of fun. Love you all and stay safe please!",en,[],[],[],1810,3916,44014,[],[],https://twitter.com/iamsrk/status/1377189688272773120,False,,0,,,,,,,,[],,,,
1377188713206145024,1377188713206145024,2021-03-31 05:19:10 Eastern Daylight Time,2021-03-31,05:19:10,-0400,101311381,iamsrk,Shah Rukh Khan,,I hope so. I want to start drinking coffee in that only!,en,[],[],[],804,2036,17801,[],[],https://twitter.com/iamsrk/status/1377188713206145024,False,https://twitter.com/Mdibrarraja2/status/1377183333939957762,0,,,,,,,,[],,,,
1377188105887748100,1377188105887748100,2021-03-31 05:16:46 Eastern Daylight Time,2021-03-31,05:16:46,-0400,101311381,iamsrk,Shah Rukh Khan,,Really!! That’s a long time even for patience. Jaldi jaldi shooting karta hoon don’t worry.,en,[],[],[],544,2166,15947,[],[],https://twitter.com/iamsrk/status/1377188105887748100,False,https://twitter.com/garg_siddesh/status/1377182830690594824,0,,,,,,,,[],,,,
1377187830938542093,1377187830938542093,2021-03-31 05:15:40 Eastern Daylight Time,2021-03-31,05:15:40,-0400,101311381,iamsrk,Shah Rukh Khan,,Ha ha. Yahaan Twitter pe sab box office failures ka hi sequel kyon maang rahe hain???,tl,[],[],[],818,2195,19519,[],[],https://twitter.com/iamsrk/status/1377187830938542093,False,https://twitter.com/SRKmania_/status/1377182578868805633,0,,,,,,,,[],,,,
1377187190367612930,1377187190367612930,2021-03-31 05:13:07 Eastern Daylight Time,2021-03-31,05:13:07,-0400,101311381,iamsrk,Shah Rukh Khan,,Age is a number....work hard and it will all happen well. I started in films at 26 if that helps. Just don’t waste your years that’s all.,en,[],[],[],488,3085,16316,[],[],https://twitter.com/iamsrk/status/1377187190367612930,False,https://twitter.com/aiyushsrk/status/1377182327470616584,0,,,,,,,,[],,,,
1377186920342581252,1377186920342581252,2021-03-31 05:12:03 Eastern Daylight Time,2021-03-31,05:12:03,-0400,101311381,iamsrk,Shah Rukh Khan,,No my fingers are fat...and d is next to f on the qwerty keyboard.,en,[],[],[],352,1531,11071,[],[],https://twitter.com/iamsrk/status/1377186920342581252,False,https://twitter.com/sid7SRK/status/1377182077158748163,0,,,,,,,,[],,,,
1377186387103940614,1377186387103940614,2021-03-31 05:09:56 Eastern Daylight Time,2021-03-31,05:09:56,-0400,101311381,iamsrk,Shah Rukh Khan,,Study now,en,[],[],[],481,1678,14106,[],[],https://twitter.com/iamsrk/status/1377186387103940614,False,https://twitter.com/meghasrk1/status/1377181822249959428,0,,,,,,,,[],,,,
1377185206885486592,1377185206885486592,2021-03-31 05:05:14 Eastern Daylight Time,2021-03-31,05:05:14,-0400,101311381,iamsrk,Shah Rukh Khan,,As always bhai toh bhai hi hai!,hi,[],[],[],566,2606,15898,[],[],https://twitter.com/iamsrk/status/1377185206885486592,False,https://twitter.com/iBeingHR/status/1377180820134240259,0,,,,,,,,[],,,,
1377184778940686346,1377184778940686346,2021-03-31 05:03:32 Eastern Daylight Time,2021-03-31,05:03:32,-0400,101311381,iamsrk,Shah Rukh Khan,,Nahi ab mere bachche mere dost hain.,hi,[],[],[],427,1614,11993,[],[],https://twitter.com/iamsrk/status/1377184778940686346,False,https://twitter.com/iamkushparmar/status/1377180561970581518,0,,,,,,,,[],,,,
1377184513172758531,1377184513172758531,2021-03-31 05:02:29 Eastern Daylight Time,2021-03-31,05:02:29,-0400,101311381,iamsrk,Shah Rukh Khan,,Raakh QSQT Dangal Lagaan 3 Idiots,in,[],[],[],414,1809,13379,[],[],https://twitter.com/iamsrk/status/1377184513172758531,False,https://twitter.com/saad__srkian/status/1377180311922991108,0,,,,,,,,[],,,,
1377183900582092811,1377183900582092811,2021-03-31 05:00:03 Eastern Daylight Time,2021-03-31,05:00:03,-0400,101311381,iamsrk,Shah Rukh Khan,,Nahi yaar main itna Great hoon mujh mein bilkul ego nahi hai!! Ha ha,hi,[],[],[],484,1909,13470,[],[],https://twitter.com/iamsrk/status/1377183900582092811,False,https://twitter.com/ShekhMaksud13/status/1377180061091041294,0,,,,,,,,[],,,,
1377183551246934018,1377183551246934018,2021-03-31 04:58:40 Eastern Daylight Time,2021-03-31,04:58:40,-0400,101311381,iamsrk,Shah Rukh Khan,,Hope the virus is contained and we are all back to normalcy. I miss you all on my birthday,en,[],[],[],315,1500,10288,[],[],https://twitter.com/iamsrk/status/1377183551246934018,False,https://twitter.com/Iamnik75597050/status/1377180059597869058,0,,,,,,,,[],,,,
1377183269620379650,1377183269620379650,2021-03-31 04:57:32 Eastern Daylight Time,2021-03-31,04:57:32,-0400,101311381,iamsrk,Shah Rukh Khan,,This is lovely,en,[],[],[],263,1350,9891,[],[],https://twitter.com/iamsrk/status/1377183269620379650,False,https://twitter.com/TheCrazzySRKian/status/1377180056703836164,0,,,,,,,,[],,,,
1377183140515487758,1377183140515487758,2021-03-31 04:57:02 Eastern Daylight Time,2021-03-31,04:57:02,-0400,101311381,iamsrk,Shah Rukh Khan,,Actually Netflix ke paas mera subscription hai!  https://t.co/jluT0x8lw8,en,[],['https://twitter.com/raj2000tiwari/status/1377179812125569024'],[],445,1795,18510,[],[],https://twitter.com/iamsrk/status/1377183140515487758,False,0,0,,,,,,,,[],,,,
