id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1398719253289836544,1398719253289836544,2021-05-29 15:13:51 Eastern Daylight Time,2021-05-29,15:13:51,-0400,25365536,kimkardashian,Kim Kardashian West,,Happy Birthday @msbrixonbaby 💋,en,"[{'screen_name': 'msbrixonbaby', 'name': 'brianna', 'id': '51256722'}]",[],[],90,55,2110,[],[],https://twitter.com/KimKardashian/status/1398719253289836544,False,,0,,,,,,,,[],,,,
1398699586886070273,1398699586886070273,2021-05-29 13:55:42 Eastern Daylight Time,2021-05-29,13:55:42,-0400,25365536,kimkardashian,Kim Kardashian West,,Studying with @SamArlen Farkas allllllll dayyyyyy,en,"[{'screen_name': 'samarlen', 'name': 'sam arlen', 'id': '25621635'}]",[],[],100,68,1972,[],[],https://twitter.com/KimKardashian/status/1398699586886070273,False,https://twitter.com/thejakecalderon/status/1398692202252050433,0,,,,,,,,[],,,,
1398605193785266177,1398605193785266177,2021-05-29 07:40:37 Eastern Daylight Time,2021-05-29,07:40:37,-0400,25365536,kimkardashian,Kim Kardashian West,,I wish my teachers were cool like this LOL,en,[],[],[],233,2392,36283,[],[],https://twitter.com/KimKardashian/status/1398605193785266177,False,https://twitter.com/glamgawwd_1990/status/1398290487765782528,0,,,,,,,,[],,,,
1398463698285465602,1398463698285465602,2021-05-28 22:18:22 Eastern Daylight Time,2021-05-28,22:18:22,-0400,25365536,kimkardashian,Kim Kardashian West,,Kevin Cooper deserves this independent investigation into his murder conviction!!!!  He’s on death row in San Quentin for a crime I don’t believe he committed. He’s been in prison for 40 years! Thank you so much @GavinNewsom 👏🏼,en,"[{'screen_name': 'gavinnewsom', 'name': 'gavin newsom', 'id': '11347122'}]",[],[],162,207,4297,[],[],https://twitter.com/KimKardashian/status/1398463698285465602,False,,0,,,,,,,,[],,,,
1398457823164395523,1398457823164395523,2021-05-28 21:55:01 Eastern Daylight Time,2021-05-28,21:55:01,-0400,25365536,kimkardashian,Kim Kardashian West,,🙏🏼👏🏼      Newsom orders independent probe into Kevin Cooper's conviction - Los Angeles Times  https://t.co/wfayqBfGnC,en,[],['https://www.latimes.com/california/story/2021-05-28/independent-investigation-into-murder-conviction-of-kevin-cooper-ordered-by-newsom'],[],44,109,2051,[],[],https://twitter.com/KimKardashian/status/1398457823164395523,False,,0,,,,,,,,[],,,,
1398324921143599109,1398324921143599109,2021-05-28 13:06:55 Eastern Daylight Time,2021-05-28,13:06:55,-0400,25365536,kimkardashian,Kim Kardashian West,,Happy Friday! Just added new items from my closet to my #KardashianKloset 🕶👗  https://t.co/ipcjzvu0o6,en,[],['https://kardashiankloset.com/collections/kim-kardashian-west-featured-collection#CollectionSection'],[],149,106,2867,['kardashiankloset'],[],https://twitter.com/KimKardashian/status/1398324921143599109,False,,0,,,,,,,,[],,,,
1398128441631727616,1398128441631727616,2021-05-28 00:06:11 Eastern Daylight Time,2021-05-28,00:06:11,-0400,25365536,kimkardashian,Kim Kardashian West,,❤️,und,[],[],[],133,102,3564,[],[],https://twitter.com/KimKardashian/status/1398128441631727616,False,https://twitter.com/teonnyspears/status/1398085338623623179,0,,,,,,,,[],,,,
1398116223846543361,1398116223846543361,2021-05-27 23:17:38 Eastern Daylight Time,2021-05-27,23:17:38,-0400,25365536,kimkardashian,Kim Kardashian West,,Thank you!!! ⚖️,en,[],[],[],64,68,1634,[],[],https://twitter.com/KimKardashian/status/1398116223846543361,False,https://twitter.com/JessicaJackson/status/1398100042372767746,0,,,,,,,,[],,,,
1398116141789171717,1398116141789171717,2021-05-27 23:17:18 Eastern Daylight Time,2021-05-27,23:17:18,-0400,25365536,kimkardashian,Kim Kardashian West,,I love you! ⚖️⚖️⚖️,en,[],[],[],50,64,1516,[],[],https://twitter.com/KimKardashian/status/1398116141789171717,False,https://twitter.com/JessicaJackson/status/1398099183614189575,0,,,,,,,,[],,,,
1398091277816655875,1398091277816655875,2021-05-27 21:38:30 Eastern Daylight Time,2021-05-27,21:38:30,-0400,25365536,kimkardashian,Kim Kardashian West,,It was so insane!!!,en,[],[],[],76,64,1977,[],[],https://twitter.com/KimKardashian/status/1398091277816655875,False,https://twitter.com/MyleezaKardash/status/1398082929016938496,0,,,,,,,,[],,,,
