coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Oct 11 18:50:47 +0000 2020,,,,11,1315364238840397824,KellyO,1315363121708642300,224320485,en,,,3,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@KellyO @NBCNews Trump will use anyone,https://twitter.com/schwaid/status/1315364238840397824,Sat Mar 01 22:38:51 +0000 2008,schwaid,false,can't just sit back and watch unless I'm on the ⛳️,43954,1583,392,54,"Ca. Grandpa for Ruby, Violet ",america rules,schwaid,76929,,,false
,Sun Oct 11 18:29:12 +0000 2020,,,,1,1315358806721822721,jaketapper,1315357245270524000,14529929,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jaketapper @kaitlancollins Wow disgusting,https://twitter.com/lidia00302533/status/1315358806721822721,Mon Feb 04 23:12:59 +0000 2019,lidia00302533,false,"Industry News Tech Professionals & Reporters Science News, Gov Officials & Agencies General News Trending Politics, LOVE RUNNING, CYCLING, PASTA AND GOOD WINE",31723,127,320,0,"Manhattan, NY",lidia,lidia00302533,18951,,,false
,Mon Oct 12 20:54:47 +0000 2020,,,,0,1315757831505797122,north021884,1315358643127283700,24469034,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@north021884 @jaketapper @kaitlancollins He was on with Jake Tapper refuting it.,https://twitter.com/gibb_joan/status/1315757831505797122,Tue Jun 18 19:28:32 +0000 2019,gibb_joan,false,"Lutheran, Retired LA and Music Teacher.",9234,148,374,1,,Joan Gibb,gibb_joan,6515,,,false
,Sun Oct 11 18:27:05 +0000 2020,,,,38,1315358275026771975,jaketapper,1315357245270524000,14529929,en,,,4,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@jaketapper @kaitlancollins I didn’t think it possible, but Trump is becoming even bolder with his lies. There is no truth, no shame, no soul.",https://twitter.com/JimMcHugh62/status/1315358275026771975,Sun Aug 27 17:23:34 +0000 2017,JimMcHugh62,true,"Happy to be here.
There are many good people in Arkansas. The elected Republicans aren't among them.",1985,16,184,0,Little Rock,Jim McHugh,JimMcHugh62,110,,,false
,Sun Oct 11 18:29:44 +0000 2020,,,,0,1315358942021775361,jaketapper,1315357245270524000,14529929,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@jaketapper @kaitlancollins Of course they were.,https://twitter.com/BarbaraJeanne60/status/1315358942021775361,Sun Nov 10 14:36:22 +0000 2013,BarbaraJeanne60,true,,10760,18,279,0,,Barbara,BarbaraJeanne60,2923,,,false
,Sun Oct 11 18:25:51 +0000 2020,,https://twitter.com/NotATweeter16/status/1315357963499048961/photo/1,,3167,1315357963499048961,jaketapper,1315357245270524000,14529929,en,,false,752,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@jaketapper @kaitlancollins First, Trump muzzles Fauci for speaking the truth.

Then, Trump takes Fauci's words out of context in campaign ads in order to exploit Fauci's credibility &amp; compensate for Trump's lack thereof. https://t.co/qPFRmayrwO",https://twitter.com/NotATweeter16/status/1315357963499048961,Thu Jun 27 19:54:49 +0000 2019,NotATweeter16,false,"I follow back—indiscriminately, automatically, & with alacrity. Therefore, I don't necessarily share the stances of everyone I'm following.",42462,7213,7162,14,,NotATweeter16,NotATweeter16,37093,,,false
,Sun Oct 11 18:25:31 +0000 2020,,,,179,1315357881626251264,jaketapper,1315357245270524000,14529929,en,,,30,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jaketapper @kaitlancollins So the ad is another Trump lie. It should be taken down by all networks now!,https://twitter.com/mjcacs1/status/1315357881626251264,Tue Jul 02 23:42:31 +0000 2013,mjcacs1,false,"Part of the TheResistence. Cuse Basketballl, BC Football, West Virginia Football and Basketball, Celts, Pats, Army. Family schools make things complicated!",186402,6186,6640,10,"North Carolina, USA",Cavsuwv,mjcacs1,45623,,,false
,Sun Oct 11 18:28:07 +0000 2020,,,,15,1315358534842961923,jaketapper,1315357245270524000,14529929,en,,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jaketapper @kaitlancollins Just saw it.  Amazing how Trump criticizes Fauci often yet puts him in a add without his permission praising him.  I mean could that be anymore Trump.,https://twitter.com/SurgeonVK418/status/1315358534842961923,Mon Jul 27 20:37:37 +0000 2009,SurgeonVK418,false,,6726,84,308,1,Fairfax Va,Justin Vaughn,SurgeonVK418,1849,,,false
,Sun Oct 11 18:27:04 +0000 2020,,,,1,1315358269754540038,jaketapper,1315357245270524000,14529929,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jaketapper @kaitlancollins It’s long past time for Fauci to resign.  Enough of his reputation used to cover up the administration’s failings.,https://twitter.com/emopeacock2020/status/1315358269754540038,Tue Jan 30 20:34:51 +0000 2018,emopeacock2020,false,Providing emotional support during the golden age of frauds and scammers. Formerly @united Global Services member.,1648,51,69,1,,Support Peacock,emopeacock2020,1243,,,false
,Sun Oct 11 18:31:13 +0000 2020,,,,0,1315359314949869568,jaketapper,1315357245270524000,14529929,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jaketapper @kaitlancollins Pay attention. A they do is lie.,https://twitter.com/debr3322/status/1315359314949869568,Tue Jun 24 02:29:17 +0000 2014,debr3322,false,Churchill: “A free press is the unsleeping guardian of every other right that free men prize; it is the most,56112,1640,4988,24,,DRode 🦋💜 Resist,debr3322,489395,,,false
